text,label
Hydroxychloroquine: US revokes emergency approval of malaria drug for Covid-19  https://www.theguardian.com/world/2020/jun/15/hydroxychloroquine-coronavirus-fda-emergency-authorization?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592289002 ,1
"The Nashville, Tennessee, school shooter was Samantha Hyde.",0
 People in Italy have thrown all of their money on the roads outside saying that this money is useless to save them from death.		,0
"Says he didn't cancel a political rally because after Sept. 11, ""the New York Stock Exchange was open the following day.",0
Photo shows Whoopi Goldberg wearing a shirt insulting Donald Trump.,0
"Says Bill Gates will provide ""money-500K, car, phone, visa"" or other gifts if you email him.",0
"Says the Obama administration ""didn't lock people up in cages.",0
Says withdrawing troops from Afghanistan could save the U.S. $50 billion.,0
Starbucks CEO: 'If You Support Traditional Marriage We Don't Want Your Business',0
"The sequester ""won't consider whether we're cutting some bloated program that has outlived its usefulness, or a vital service that Americans depend on every single day. It doesn't make those distinctions.",1
More white legacy students get admitted to top universities than Black & Latinx students admitted through affirmative action.,0
This is the true picture of 'Milwaukee's Renaissance' after 12 years of Mayor Tom Barrett's leadership.,0
"Obama ""won health care for 150,000 people.",1
"Ron DeSantis let ""millions of COVID-19 tests expire.",0
"A mortgage buyback plan is ""my proposal, it's not Sen. Obama's proposal, it's not President Bush's proposal.",1
"The Department of Energy's ""Billion Ton Study"" has shown that wind and solar energy combined ""could at best provide only 5 percent of our total energy needs.",0
"Mitt Romney: 'Trump has some very serious emotional problems, he must resign before we…'",0
"Americans who worked through the pandemic are being paid up to $26,000 by qualifying for the Employee Retention Credit.",0
"A 2013 state law would allow the operator of an iron ore mine in northern Wisconsin to ""fill in pristine streams and ponds with mine waste.",1
"Says HB2 ""hasn't moved the needle one iota"" on North Carolina's economy.",0
Coronavirus - Centre Asks States To Track Down Rohingya Refugees Over COVID-19 Concerns  https://www.ndtv.com/india-news/coronavirus-centre-asks-states-to-track-down-rohingya-refugees-over-covid-19-concerns-2213783  #NDTVNewsBeeps #coronavirus pic.twitter.com/vGXZsO4OWQ,1
"Newgard owed more than $13,000 for unpaid taxes on his $1 million Milwaukie apartment complex.",0
Ukraine was a nuclear-armed state. They gave away their nuclear arms with the understanding that we would protect them.,0
Every major city which has a center of poverty is run by Democrats. Every major city.,0
A bill to save teacher jobs is completely paid for by closing corporate tax loopholes.,0
"The delay in school testing ""was not that of a vendor, the problem was not that of the test materials itself, it was the product of a cyber attack.",0
 Chancellor Angela Merkel knew of the pandemic since 2013; the virus is from a laboratory.		,0
"Wisconsin is ""38th in the country in terms of proficiency standards"" in student testing.",1
"The American Rescue Plan Act ""does not"" include ""checks and balances"" on how funds for state and local governments can be spent.",0
 A video of a deer in the sea recorded during the state of alarm decree in Spain.		,0
"This bill allows Virginia to join about 23 other states that have an ultrasound procedure"" before an abortion.",1
 Lions were released on Russian streets by Vladimir Putin to force people inside.		,0
"Since President Obama took office, ""2 million jobs. Gone.",1
"The RT-PCR tests on 25 persons who had been contact-traced to the three COVID-19 patients at Jipmer have returned negative results.
#COVID19 #TestingForCovid19
 https://trib.al/ZooEjyf ",1
"Says Obama is only president in history who has deliberately removed the words ""endowed by their Creator"" when referring to the Declaration of Independence.",0
"A photo shows a crash in Eminence, Indiana.",0
"Somebody in the Obama regime decided to get rid of"" the citizenship question in the census.",0
"In 20 years ""there will be enough Muslim voters in the U.S. to elect the president.",0
"They weren't close, but New Yorker's death from covid-19 hit Trump hard  https://wapo.st/2Vvh18b ",1
Says public education will get more money in 2012-13 though lawmakers cut $15 billion in overall spending.,0
"Says Dan Forest has ""missed almost half of the Board of Education meetings during the pandemic.",1
"Every (Wisconsin) legislator that votes for this bill"" will have to ""give up the same amount of pay"" as other state employees.",1
"Obamacare … means that for up to 20 million Americans, they will lose the insurance they currently have, the insurance that they like and they want to keep.",0
I played in a game here against the Pittsburgh Steelers where there was 23 inches of snow. … We played in at least 15 inches of that.,0
Special Forces arrest Deep State Dr. Anthony Fauci.,0
"Vanilla ice cream was black until 1912, when ""white people couldn't tolerate eating something that tasted soooooo delicious being black.",0
"Says New Jersey is ""down nearly 200,000 jobs from its pre-recession peak"" and with Gov. Chris Christie ""New Jersey has trailed the rest of America when it comes to unemployment"" for 12 consecutive months.",0
"47 - New provisions ObamaCare charges the IRS with implementing, according to the Government Accountability Office.",1
"Canada will not allow anyone displaying symptoms of the COVID-19 respiratory illness to board domestic flights or inter-city passenger trains, PM Justin Trudeau said.
#Coronavirus https://www.indiatoday.in/world/story/canada-to-stop-people-with-covid-19-symptoms-boarding-domestic-flights-trains-1660876-2020-03-29 ",1
"More than 9,000 Rhode Island voters used the Moderate Party master lever mechanism and they didn't have a single Moderate on their ballot.",1
Northern Ireland faces 'potent threat' from Brexit and Covid-19  https://www.theguardian.com/uk-news/2020/jun/01/northern-ireland-faces-potent-threat-from-brexit-and-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590971243 ,1
"Obama said that ""since 1992, the Republicans have had all the good ideas...",0
"UK death toll from confirmed COVID-19 cases rises by 245 to 41,128  https://reut.rs/3hfsJxB  pic.twitter.com/oaydf53b8c",1
"Arvind Kejriwal Warns Hospitals: ""Can't Turn Away Suspected COVID-19 Cases""  https://www.ndtv.com/india-news/delhi-chief-minister-arvind-kejriwal-says-there-is-black-marketing-of-beds-in-some-private-hospitals-there-is-no-shortage-2241746  #NDTVNewsBeeps #COVID19 pic.twitter.com/aJWVLM1Ntx",1
Everyone in this country has access to health care.,0
"Many Opposition parties in #SriLanka have called for postponing the general election scheduled for April 25, in the wake of the COVID-19 outbreak in the country. 
#CoronavirusOutbreak https://trib.al/MWiQcd0 ",1
Says John McAfee tweeted before his death that he stored computer files in the Florida condo building that later collapsed.,0
Says Mitt Romney flip-flopped on gun control.,1
"Says President Obama's ""grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.",0
"Says Dan Feehan ""would vote with Pelosi for open borders and amnesty, putting Minnesota families at risk.",0
"Says President Barack Obama ""waited six months to call swine flu an emergency after thousands died.",0
"President Joe Biden's corporate tax rate increase would ""put us in line with other industrial nations.",0
"Young women today in metropolitan areas"" who are childless and single are out-earning childless, single young males.",1
 The BCG (Bacillus Camette - Guerin) vaccine for tuberculosis can protect people from COVID-19.		,0
"Says, ""In the last four years we've cut $36 million in ongoing revenue.",0
Photos show the whistleblower with Nancy Pelosi and Hillary Clinton.,0
Toxicology report was made public by the MN prosecution revealing the cause of George Floyd's death was a fentanyl overdose.,0
Seven presidents before (Barack Obama) -- Republicans and Democrats -- tried to expand health care to all Americans.,1
"An image of empty grocery store shelves shows the effect of President Joe Biden's ""Build Back Better"" plan.",0
 Smoking protects against COVID-19.		,0
"Senate Republicans' plan"" would ""end Social Security"" and ""end Medicare.",0
"The federal government spent over $500k trying to force fish to exercise on treadmills, an additional $150k to see if gingerbread houses are earthquake proof.",0
"By 2040, 70% of the population is expected to live in just 15 states.",1
"Republicans ""created a trillion dollar prescription drug entitlement program without paying for it.",1
Dow jumps more than 900 points even as U.S. braces for covid-19 cases to near a peak in some places  https://www.washingtonpost.com/business/2020/04/06/stocks-markets-today-economy-coronavirus/ ,1
"John McCain ""voted against the Bush tax cuts, both times.",1
We have asked public employees to pay 10 percent of the costs of their guaranteed pension and 15 percent of the cost of their health care. ... The leadership of those public employees unions don't want to pay anything.,0
Guns have murdered more Americans here at home in recent years than have died on the battlefields of Iraq and Afghanistan.,0
HIV is not contagious.,0
"Under the Iran nuclear deal, ""we give them $150 billion, we get nothing.",0
We have a worse economy than any other country in the world that's going through COVID-19 by a factor of three.,0
"In 2012, you were discussing how you led the effort to defund breast cancer screenings at Planned Parenthood.",1
"Large, peer-reviewed research study proves ivermectin works"" as a COVID-19 preventative.",0
"Emails released to the public show Hillary Clinton discussed ""the location of Ambassador Stevens, who of course was murdered, in Libya.",0
"The Trump Administration promised 27 million tests by the end of March. As of now, only 4 million have been completed.",0
